tic,type,quantity,price,high,low,day
601877,buy,100,20.658362937392667,21.17,20.42,2024-05-24
600795,buy,100,4.764457306300756,5.04,4.77,2024-05-24
002905,buy,100,7.1537120999861505,7.23,7.09,2024-05-24
000776,sell,100,12.030213290825486,12.1,11.96,2024-05-27
002600,sell,100,4.631592354546301,4.68,4.55,2024-05-27
601628,buy,100,31.17475141949952,30.92,30.28,2024-05-27
601319,buy,100,6.0848512517695195,6.18119664,6.06921844,2024-05-27
300442,buy,100,24.773545799553396,25.45,24.75,2024-05-27
002001,buy,100,18.265555103472437,18.3,17.93,2024-05-27
601877,buy,100,20.98757098001428,20.9,20.47,2024-05-27
600795,buy,100,5.0037242159410384,5.11,4.93,2024-05-27
002905,buy,100,7.084315147666493,7.8,6.94,2024-05-27
000776,sell,100,12.109473666567355,12.09,11.96,2024-05-28
002600,sell,100,4.693445524452254,4.71,4.61,2024-05-28
300442,sell,100,25.199612118322403,25.4,23.75,2024-05-28
601628,buy,100,31.31130485519767,31.04,30.44,2024-05-28
601319,buy,100,6.20372305490481,6.18119664,6.08041626,2024-05-28
002001,buy,100,17.921135204448365,18.25,17.87,2024-05-28
601877,buy,100,20.993026604391634,21.0,20.56,2024-05-28
600795,buy,100,5.0830913708824665,5.17,5.03,2024-05-28
002905,buy,100,7.194058593389346,7.18,6.93,2024-05-28
000776,sell,100,11.993893302453216,12.08,11.95,2024-05-29
002600,sell,100,4.635086780274287,4.68,4.6,2024-05-29
601628,buy,100,31.16461665727198,30.71,29.98,2024-05-29
601319,buy,100,6.137990745041016,6.13640536,6.00203152,2024-05-29
300442,buy,100,23.851663704235108,24.33,23.75,2024-05-29
002001,buy,100,18.301042329445483,18.09,17.78,2024-05-29
601877,buy,100,21.028652383349836,21.17,20.5,2024-05-29
600795,buy,100,5.093973616864532,5.09,4.99,2024-05-29
002905,buy,100,6.949081809706986,7.38,6.93,2024-05-29
000776,sell,100,12.019023072905838,12.03,11.92,2024-05-30
002600,sell,100,4.645220472821966,4.78,4.58,2024-05-30
601628,buy,100,30.53243609646335,30.48,29.97,2024-05-30
601319,buy,100,6.059769874821668,6.06921844,5.95724024,2024-05-30
300442,buy,100,24.081211322988384,24.62,23.58,2024-05-30
002001,buy,100,17.83106484233402,18.19,17.85,2024-05-30
601877,buy,100,20.823967595854775,20.78,20.45,2024-05-30
600795,buy,100,5.0857610584376385,5.1,4.96,2024-05-30
002905,buy,100,7.000791153843748,7.05,6.82,2024-05-30
000776,sell,100,11.985982398809865,12.03,11.94,2024-05-31
002600,sell,100,4.766778945922852,5.06,4.73,2024-05-31
601628,buy,100,30.534178145956247,30.69,30.03,2024-05-31
601319,buy,100,6.041438864418303,6.05802062,5.9348446,2024-05-31
300442,buy,100,24.197860790314152,25.11,24.3,2024-05-31
002001,buy,100,18.056959129404277,18.28,18.0,2024-05-31
601877,buy,100,20.838363892212513,20.65,20.18,2024-05-31
600795,buy,100,4.997115059229546,5.1,4.93,2024-05-31
002905,buy,100,6.981158466694178,7.1,6.95,2024-05-31
000776,sell,100,11.984169186403742,11.99,11.83,2024-06-03
002600,sell,100,4.90570156116737,4.97,4.8,2024-06-03
601628,buy,100,30.510610631592574,30.64,29.97,2024-06-03
601319,buy,100,5.980474865429999,5.9908337,5.89005332,2024-06-03
300442,buy,100,24.439804028198125,25.94,24.92,2024-06-03
002001,buy,100,17.615156321935356,18.25,17.76,2024-06-03
601877,buy,100,20.454292990732938,20.16,19.65,2024-06-03
600795,buy,100,5.017968092579395,5.13,4.98,2024-06-03
002905,buy,100,7.062009612971451,7.09,6.82,2024-06-03
000776,sell,100,11.905458352333516,11.95,11.87,2024-06-04
601628,buy,100,31.058999662958087,30.41,29.98,2024-06-04
601319,buy,100,5.988063599102826,6.01322934,5.92364678,2024-06-04
300442,buy,100,25.381765373647212,26.19,25.54,2024-06-04
002001,buy,100,18.25693830391392,18.23,17.87,2024-06-04
601877,buy,100,20.007342733163387,20.4,19.72,2024-06-04
600795,buy,100,5.121884571630508,5.21,5.03,2024-06-04
002905,buy,100,6.887689707835671,6.86,6.63,2024-06-04
000776,sell,100,11.942697206792655,11.97,11.86,2024-06-05
601628,buy,100,31.23049376439303,30.69,30.15,2024-06-05
601319,buy,100,6.021637326907647,6.02442716,5.9348446,2024-06-05
300442,buy,100,25.78587861272972,26.65,25.81,2024-06-05
002001,buy,100,18.018382863923907,18.35,18.06,2024-06-05
601877,buy,100,20.565176699431614,20.45,19.84,2024-06-05
600795,buy,100,5.232021347433329,5.37,5.18,2024-06-05
002905,buy,100,6.709477318301797,6.7,6.51,2024-06-05
000776,sell,100,11.914465651020874,11.93,11.61,2024-06-06
601628,buy,100,31.2632555635646,30.53,29.78,2024-06-06
601319,buy,100,5.9658561340137695,5.96843806,5.8788555,2024-06-06
300442,buy,100,26.19602523162961,26.5,25.45,2024-06-06
002001,buy,100,18.2886997182155,18.34,18.06,2024-06-06
601877,buy,100,20.11854687063955,20.21,19.58,2024-06-06
600795,buy,100,5.366525664171204,5.61,5.31,2024-06-06
002905,buy,100,6.521392658745171,6.59,6.08,2024-06-06
000776,sell,100,11.673888094043358,11.72,11.36,2024-06-07
601628,buy,100,30.58658519152552,30.12,29.34,2024-06-07
601319,buy,100,5.92958663285888,5.9348446,5.81166858,2024-06-07
300442,buy,100,26.009612399563196,25.88,25.11,2024-06-07
002001,buy,100,17.9725091842236,18.26,17.7,2024-06-07
601877,buy,100,19.87891867414117,19.9,19.21,2024-06-07
600795,buy,100,5.5196155773010105,5.62,5.45,2024-06-07
002905,buy,100,6.2281807843269785,6.47,6.22,2024-06-07
000776,sell,100,11.651103898501024,11.65,11.45,2024-06-11
601628,buy,100,30.23581163663417,29.95,29.19,2024-06-11
601319,buy,100,5.916248941155858,5.8788555,5.78927294,2024-06-11
300442,buy,100,26.15161645729095,26.09,24.75,2024-06-11
002001,buy,100,18.02107733027544,17.93,17.65,2024-06-11
601877,buy,100,19.60634452549741,19.32,19.03,2024-06-11
600795,buy,100,5.605892628973815,5.65,5.4,2024-06-11
002905,buy,100,6.501402315422893,6.45,6.21,2024-06-11
000776,sell,100,11.614796206546016,11.61,11.51,2024-06-12
002905,sell,100,6.426262784264982,6.68,6.36,2024-06-12
601628,buy,100,30.003554405272006,29.74,29.23,2024-06-12
601319,buy,100,5.8482172171639215,5.80047076,5.69969038,2024-06-12
300442,buy,100,26.623419368080796,27.44,25.9,2024-06-12
002001,buy,100,17.954553598500787,17.94,17.7,2024-06-12
601877,buy,100,19.30991335393628,19.34,19.03,2024-06-12
600795,buy,100,5.491616632007063,5.61,5.42,2024-06-12
000776,sell,100,11.65643406059593,11.76,11.59,2024-06-13
002905,sell,100,6.715720431189984,6.73,6.51,2024-06-13
601628,buy,100,29.662241986952722,29.45,28.97,2024-06-13
601319,buy,100,5.801137622910491,5.7668773,5.68849256,2024-06-13
300442,buy,100,27.307733258153313,28.22,27.04,2024-06-13
002001,buy,100,17.82663290120021,18.18,17.73,2024-06-13
601877,buy,100,19.138191520292313,19.32,18.97,2024-06-13
600795,buy,100,5.600899781914195,5.74,5.53,2024-06-13
000776,sell,100,11.719196850918234,11.92,11.64,2024-06-14
601628,buy,100,29.414547892394477,30.37,29.05,2024-06-14
601319,buy,100,5.783612457028638,5.81166858,5.69969038,2024-06-14
300442,buy,100,27.364381370544432,28.72,27.05,2024-06-14
002001,buy,100,17.94119424909353,18.0,17.62,2024-06-14
601877,buy,100,18.99960941463243,19.49,18.98,2024-06-14
600795,buy,100,5.610617948137223,5.63,5.4,2024-06-14
002905,buy,100,6.600280465702527,6.67,6.51,2024-06-14
000776,sell,100,11.837284049212467,11.85,11.71,2024-06-17
601628,buy,100,30.09639542160934,30.16,29.58,2024-06-17
601319,buy,100,5.856833921929497,5.80047076,5.74448166,2024-06-17
300442,buy,100,26.997416706932707,27.06,26.02,2024-06-17
002001,buy,100,18.03237005621195,18.25,17.73,2024-06-17
601877,buy,100,19.3590879631089,19.55,19.05,2024-06-17
600795,buy,100,5.470807176609523,5.53,5.35,2024-06-17
002905,buy,100,6.574609666797915,6.56,6.44,2024-06-17
000776,sell,100,11.842161149620079,11.92,11.81,2024-06-18
601628,buy,100,29.92005749399308,30.32,29.74,2024-06-18
601319,buy,100,5.8252511587271725,5.81166858,5.75567948,2024-06-18
300442,buy,100,26.114410834768787,26.73,26.0,2024-06-18
002001,buy,100,17.95583929326385,18.55,18.19,2024-06-18
601877,buy,100,19.22887645766139,19.5,19.28,2024-06-18
600795,buy,100,5.400971464307513,5.43,5.3,2024-06-18
002905,buy,100,6.45663121965481,6.56,6.44,2024-06-18
601628,buy,100,29.76383887741249,30.68,29.7,2024-06-19
601319,buy,100,5.859021608755792,5.85645986,5.77807512,2024-06-19
300442,buy,100,26.06441864129156,26.41,25.55,2024-06-19
002001,buy,100,18.11758640819695,18.56,18.25,2024-06-19
601877,buy,100,19.27098678629845,19.42,18.87,2024-06-19
600795,buy,100,5.422713460768573,5.48,5.37,2024-06-19
002905,buy,100,6.508173802166712,6.56,6.43,2024-06-19
601628,buy,100,29.82056686313823,30.44,29.76,2024-06-20
601319,buy,100,5.844612734309943,5.81166858,5.75567948,2024-06-20
300442,buy,100,25.28414358265698,25.6,24.78,2024-06-20
002001,buy,100,18.337787356760963,18.58,18.2,2024-06-20
601877,buy,100,18.787058994364926,18.95,18.56,2024-06-20
600795,buy,100,5.404878063148353,5.53,5.37,2024-06-20
002905,buy,100,6.42820247275522,6.44,6.22,2024-06-20
002905,sell,100,6.224225414134562,6.32,6.15,2024-06-21
601628,buy,100,30.048746458529497,30.36,29.88,2024-06-21
601319,buy,100,5.841414146764479,5.80047076,5.72208602,2024-06-21
300442,buy,100,24.515015951469543,25.23,24.48,2024-06-21
002001,buy,100,18.342676340760665,18.53,18.03,2024-06-21
601877,buy,100,18.49097009693738,18.87,18.57,2024-06-21
600795,buy,100,5.475913676996715,5.55,5.42,2024-06-21
601628,buy,100,30.00690727199195,30.21,29.41,2024-06-24
601319,buy,100,5.782059103153715,5.77807512,5.67729474,2024-06-24
300442,buy,100,24.91490007592365,25.05,23.35,2024-06-24
002001,buy,100,18.13478150524199,18.47,18.07,2024-06-24
601877,buy,100,18.61332925695926,18.73,18.4,2024-06-24
600795,buy,100,5.497439794521779,5.55,5.45,2024-06-24
002905,buy,100,6.202997375729028,6.18,5.79,2024-06-24
601628,buy,100,29.97234515995835,30.27,29.28,2024-06-25
601319,buy,100,5.782418170975952,5.83406422,5.72208602,2024-06-25
300442,buy,100,23.382949747995006,23.61,22.63,2024-06-25
002001,buy,100,19.00171198248863,19.25,18.0,2024-06-25
601877,buy,100,18.369724555648865,18.7,18.23,2024-06-25
600795,buy,100,5.487334511049557,5.54,5.37,2024-06-25
002905,buy,100,5.8634803763485985,6.0,5.83,2024-06-25
002905,sell,100,5.932283638678491,6.3,5.9,2024-06-26
601628,buy,100,29.662674263427036,29.88,29.34,2024-06-26
601319,buy,100,5.796985814323259,5.77807512,5.69969038,2024-06-26
300442,buy,100,22.953081067423337,24.07,22.65,2024-06-26
002001,buy,100,18.068817284284158,18.87,18.37,2024-06-26
601877,buy,100,18.212856078147887,18.67,18.07,2024-06-26
600795,buy,100,5.528097669300623,5.53,5.35,2024-06-26
002905,sell,100,6.289859795935917,6.37,6.22,2024-06-27
601628,buy,100,29.936698650345207,29.87,29.33,2024-06-27
601319,buy,100,5.809037766172888,5.7668773,5.68849256,2024-06-27
300442,buy,100,23.95100678869523,23.82,22.96,2024-06-27
002001,buy,100,18.8347171981819,18.65,18.14,2024-06-27
601877,buy,100,18.522195388069377,18.81,18.18,2024-06-27
600795,buy,100,5.469352951436304,5.52,5.41,2024-06-27
002905,sell,100,6.252849088448566,6.33,6.17,2024-06-28
601628,buy,100,30.11113526380621,30.14,29.56,2024-06-28
601319,buy,100,5.774232598317509,5.8228664,5.7108882,2024-06-28
300442,buy,100,22.82271330065094,23.52,22.81,2024-06-28
002001,buy,100,18.755881194141693,18.45,18.08,2024-06-28
601877,buy,100,18.148034163457343,18.67,18.18,2024-06-28
600795,buy,100,5.481078519104049,5.64,5.39,2024-06-28
601628,buy,100,30.206195134241135,30.04,28.67,2024-07-01
601319,buy,100,5.812585334790818,5.8788555,5.72208602,2024-07-01
300442,buy,100,22.562505835667253,23.11,22.03,2024-07-01
002001,buy,100,18.550622335858645,18.99,18.27,2024-07-01
601877,buy,100,18.398766557574273,18.75,18.46,2024-07-01
600795,buy,100,5.641609187540598,5.78,5.58,2024-07-01
002905,buy,100,6.221538340393454,6.23,6.06,2024-07-01
601628,buy,100,30.469286631736907,30.58,29.49,2024-07-02
601319,buy,100,5.876985974925468,5.94604242,5.83406422,2024-07-02
300442,buy,100,22.86019139084034,23.05,22.5,2024-07-02
002001,buy,100,18.377967933285984,19.08,18.63,2024-07-02
601877,buy,100,18.601929278019814,18.69,18.03,2024-07-02
600795,buy,100,5.696310516698286,5.7,5.62,2024-07-02
002905,buy,100,6.229927524538844,6.4,6.2,2024-07-02
601628,buy,100,29.963516580350696,29.73,29.18,2024-07-03
601319,buy,100,5.886681480271052,5.96843806,5.8788555,2024-07-03
300442,buy,100,22.792538047106937,22.67,22.11,2024-07-03
002001,buy,100,18.69187928411178,19.1,18.45,2024-07-03
601877,buy,100,18.0075059610419,18.18,17.74,2024-07-03
600795,buy,100,5.716895191073418,5.73,5.6,2024-07-03
002905,buy,100,6.33837011234602,6.4,6.27,2024-07-03
601628,buy,100,29.961046737097202,29.88,29.39,2024-07-04
601319,buy,100,5.923781570405851,5.96843806,5.8788555,2024-07-04
300442,buy,100,22.79675853140652,22.4,21.6,2024-07-04
002001,buy,100,18.8623140778931,18.58,18.32,2024-07-04
601877,buy,100,17.736770830135793,18.0,17.8,2024-07-04
600795,buy,100,5.731080976361409,5.75,5.63,2024-07-04
002905,buy,100,6.315584348724223,6.35,6.07,2024-07-04
601628,buy,100,29.812279359810052,29.61,28.63,2024-07-05
601319,buy,100,5.88183782011195,5.91244896,5.77807512,2024-07-05
300442,buy,100,22.64647513691336,22.2,21.42,2024-07-05
002001,buy,100,18.460880814911796,18.45,17.97,2024-07-05
601877,buy,100,17.775191108882428,17.92,17.67,2024-07-05
600795,buy,100,5.664280065782368,5.69,5.46,2024-07-05
002905,buy,100,6.11755305558443,6.2,5.96,2024-07-05
601628,buy,100,29.102074504103513,29.05,28.49,2024-07-08
601319,buy,100,5.7786396158320645,5.84526204,5.75567948,2024-07-08
300442,buy,100,22.840129433982074,22.0,21.03,2024-07-08
002001,buy,100,18.337467702161522,18.47,18.12,2024-07-08
601877,buy,100,17.73839469011873,17.84,17.47,2024-07-08
600795,buy,100,5.658238722290843,5.78,5.58,2024-07-08
002905,buy,100,6.215339991152287,6.21,5.96,2024-07-08
601628,buy,100,29.39180143332109,29.35,28.51,2024-07-09
601319,buy,100,5.775196364473595,5.86765768,5.72208602,2024-07-09
300442,buy,100,21.162273446959443,22.0,20.89,2024-07-09
002001,buy,100,18.495202911645173,18.57,18.03,2024-07-09
601877,buy,100,17.42514637235552,17.89,17.22,2024-07-09
600795,buy,100,5.762596586777363,5.79,5.65,2024-07-09
002905,buy,100,6.027028515217825,6.05,5.74,2024-07-09
601628,buy,100,29.695646096253768,30.1,29.11,2024-07-10
601319,buy,100,5.890328323366693,5.92364678,5.83406422,2024-07-10
300442,buy,100,21.289833976328374,22.37,21.75,2024-07-10
002001,buy,100,18.36751361787319,18.84,18.26,2024-07-10
601877,buy,100,17.695581986708568,17.97,17.53,2024-07-10
600795,buy,100,5.769607374966144,5.59,5.29,2024-07-10
002905,buy,100,6.0561442106217145,5.83,5.49,2024-07-10
601628,buy,100,30.33982472089119,30.51,29.84,2024-07-11
601319,buy,100,5.921444605738416,5.95724024,5.86765768,2024-07-11
300442,buy,100,21.87170302480459,22.86,22.18,2024-07-11
002001,buy,100,19.00543366977945,19.65,18.91,2024-07-11
601877,buy,100,17.44551330716349,18.53,17.8,2024-07-11
600795,buy,100,5.495330960332649,5.68,5.46,2024-07-11
002905,buy,100,5.673946979222819,5.84,5.68,2024-07-11
601628,buy,100,30.279254823736846,30.69,29.93,2024-07-12
601319,buy,100,5.9302074299700855,5.96843806,5.89005332,2024-07-12
300442,buy,100,22.546246911585328,22.22,21.61,2024-07-12
002001,buy,100,18.977135025700555,19.65,18.85,2024-07-12
601877,buy,100,18.328747248952276,18.51,18.18,2024-07-12
600795,buy,100,5.675177959995344,5.78,5.49,2024-07-12
002905,buy,100,5.844223306681961,6.0,5.75,2024-07-12
002905,sell,100,5.749575785100459,6.34,5.75,2024-07-15
601628,buy,100,30.88268157698214,30.8,30.43,2024-07-15
601319,buy,100,5.974621657545476,6.02442716,5.9348446,2024-07-15
300442,buy,100,22.104879589937628,22.32,21.57,2024-07-15
002001,buy,100,19.39038354098797,19.79,19.3,2024-07-15
601877,buy,100,18.127581195384263,18.23,17.85,2024-07-15
600795,buy,100,5.556756680243415,5.64,5.36,2024-07-15
601628,buy,100,30.774334311066195,30.61,29.87,2024-07-16
601319,buy,100,6.018030738930256,6.02442716,5.94604242,2024-07-16
300442,buy,100,22.203230477329345,22.4,21.68,2024-07-16
002001,buy,100,19.821506545227024,19.78,19.45,2024-07-16
601877,buy,100,17.81163523752708,18.0,17.82,2024-07-16
600795,buy,100,5.617543636352057,5.67,5.57,2024-07-16
002905,buy,100,6.32237952821888,6.44,6.01,2024-07-16
601628,buy,100,30.51308911785949,31.41,30.14,2024-07-17
601319,buy,100,5.981515673601893,6.05802062,5.97963588,2024-07-17
300442,buy,100,22.164763107919136,22.5,21.94,2024-07-17
002001,buy,100,19.686541239591314,19.72,19.39,2024-07-17
601877,buy,100,17.904621549230068,18.23,17.96,2024-07-17
600795,buy,100,5.639584221224068,5.62,5.35,2024-07-17
002905,buy,100,6.129549035208766,6.11,5.92,2024-07-17
601628,buy,100,31.40410135838669,31.4,30.81,2024-07-18
601319,buy,100,6.023549006177495,6.09161408,5.97963588,2024-07-18
300442,buy,100,21.833143545128404,21.75,20.97,2024-07-18
002001,buy,100,19.86425875243731,19.65,19.1,2024-07-18
601877,buy,100,18.07834844375029,18.55,17.82,2024-07-18
600795,buy,100,5.410030120611191,5.5,5.35,2024-07-18
002905,buy,100,6.039976996597834,6.24,5.77,2024-07-18
601628,buy,100,31.559144681347533,31.36,30.93,2024-07-19
601319,buy,100,6.0882242319301625,6.1028119,6.02442716,2024-07-19
300442,buy,100,21.578630491448568,22.2,21.41,2024-07-19
002001,buy,100,19.686183082014324,20.25,19.6,2024-07-19
601877,buy,100,18.301111670499665,18.57,18.26,2024-07-19
600795,buy,100,5.502359447982163,5.52,5.43,2024-07-19
002905,buy,100,6.023431693986058,6.62,5.93,2024-07-19
601628,buy,100,31.44701037241146,31.3,30.41,2024-07-22
601319,buy,100,6.083248202344833,6.14760318,6.06921844,2024-07-22
300442,buy,100,22.07842105093878,22.17,21.45,2024-07-22
002001,buy,100,19.48846283853054,20.19,19.86,2024-07-22
601877,buy,100,18.523445935312193,18.71,18.34,2024-07-22
600795,buy,100,5.514762559323572,5.5,5.34,2024-07-22
002905,buy,100,6.178136425171979,6.19,5.9,2024-07-22
002905,sell,100,5.9658781346655445,6.0,5.75,2024-07-23
601628,buy,100,31.191233620382846,30.74,30.15,2024-07-23
601319,buy,100,6.150546750252234,6.2147901,6.1028119,2024-07-23
300442,buy,100,21.672726275213066,21.72,20.54,2024-07-23
002001,buy,100,20.048870385792107,20.11,19.26,2024-07-23
601877,buy,100,18.416898257145657,18.42,18.01,2024-07-23
600795,buy,100,5.415240940265358,5.45,5.34,2024-07-23
002905,sell,100,5.753033700675587,6.33,5.75,2024-07-24
601628,buy,100,30.71262440139428,30.26,29.55,2024-07-24
601319,buy,100,6.189001285638682,6.19239446,6.08041626,2024-07-24
300442,buy,100,20.72616371570155,21.05,20.39,2024-07-24
002001,buy,100,20.084207848822697,19.51,19.15,2024-07-24
601877,buy,100,17.989083764746322,18.15,17.76,2024-07-24
600795,buy,100,5.417153492756189,5.57,5.35,2024-07-24
